,Unnamed: 0,MC_frame,rmf_frame_index,Total_Score,XLs_adh,XLs_bs3dss,XLs_dmtmm,XLs_psi_adh,XLs_psi_bs3dss,XLs_psi_dmtmm,CR_sum,EV_sum,GaussianEMRestraint_None,GaussianEMRestraint_None_CCC,GaussianEMRestraint_sigma_None,traj,rmf3_file,XLs_sum,half,cluster,frame_RMF3
3703,7420,7420,4399,483.4364274351401,1.3489488749556202,356.095187775792,36.6223818585026,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.9666688468715541,19.183786354935,108.34071246518499,0.3442806127223211,1,run_30,run_30//output//rmfs//7.rmf3,352.477687675653,B,2,h2_run_30_7420.rmf3
3704,6488,6488,3471,483.43680142376604,1.2861621210003402,368.84685238424,32.9956757208046,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,15.7373242989341,105.46250896337799,0.354379151905955,1,run_30,run_30//output//rmfs//7.rmf3,361.53985939244905,B,2,h2_run_30_6488.rmf3
3705,7622,7622,5549,483.438274929754,1.27183730567326,350.974063893658,37.4461079435597,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.08658712873495099,25.3336902233282,106.26278013227899,0.351577813230573,1,run_47,run_47//output//rmfs//7.rmf3,348.10317830929495,B,2,h2_run_47_7622.rmf3
3706,6644,6644,3627,483.43970073228104,1.7065327410706397,364.98987695869795,36.0699843521215,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,17.640259932967698,102.76877715007,0.3640291044293711,1,run_30,run_30//output//rmfs//7.rmf3,361.177563218294,B,2,h2_run_30_6644.rmf3
3708,9137,9137,3240,483.44488191195,1.3865344980376202,360.788460069117,39.091302264559296,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,14.730548027121,105.49436503364402,0.354260837200895,1,run_10,run_10//output//rmfs//5.rmf3,359.677465998117,B,2,h2_run_10_9137.rmf3
3709,7557,7557,4536,483.449386462584,1.52297106377067,353.507238536126,36.214554915094205,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,22.455401293901897,108.40207348125999,0.344107565523732,1,run_30,run_30//output//rmfs//7.rmf3,349.65593368139395,B,2,h2_run_30_7557.rmf3
3712,9121,9121,7038,483.457570566947,1.2754030183372,357.426833915,34.357377627200606,-13.862943611198899,-13.862943611198899,-13.862943611198899,1.1435888180333302,22.8932915759245,107.23353102358,0.348175907219757,1,run_47,run_47//output//rmfs//7.rmf3,351.470783726941,B,2,h2_run_47_9121.rmf3
3715,5012,5012,511,483.467138739722,1.2387720127571298,372.297736086481,27.8758750137853,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,15.782201464831,104.561095649735,0.35767098725831004,1,run_18,run_18//output//rmfs//7.rmf3,359.823552279427,B,2,h2_run_18_5012.rmf3
3719,7493,7493,4472,483.47997721311,1.35160969375004,363.721673634749,33.8809439492029,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,16.536148249886697,106.553821890126,0.350519885733361,1,run_30,run_30//output//rmfs//7.rmf3,357.365396444105,B,2,h2_run_30_7493.rmf3
3721,9747,9747,6720,483.480657161234,1.73900909999083,366.523387984466,29.279329683730197,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.957002939455699,16.1871056932581,106.61296129148501,0.35032829687108197,1,run_30,run_30//output//rmfs//7.rmf3,355.95289593459,B,2,h2_run_30_9747.rmf3
3725,8369,8369,6290,483.484944928824,1.2251228617299,355.87520908905503,39.314959407837,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,16.947592930940303,105.774947640677,0.35327585088404295,1,run_47,run_47//output//rmfs//7.rmf3,354.826460525025,B,2,h2_run_47_8369.rmf3
3726,9049,9049,3152,483.485642279888,1.2354873418907801,359.503727844658,36.5639835747574,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,20.4014986394785,105.483643331207,0.354303789184125,1,run_10,run_10//output//rmfs//5.rmf3,355.71436792771004,B,2,h2_run_10_9049.rmf3
3729,9580,9580,3683,483.496351232784,1.6682083578709799,347.781549217074,38.8462928263834,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.5456367336480671,22.201805393812798,107.64891489180701,0.3467295090696131,1,run_10,run_10//output//rmfs//5.rmf3,346.70721956773104,B,2,h2_run_10_9580.rmf3
3730,7108,7108,3059,483.49738444813903,1.8639936603895801,365.874665012128,30.5470459957503,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.5177546954159741,14.568476503083598,106.685601969988,0.350068097092895,1,run_7,run_7//output//rmfs//5.rmf3,356.696873834671,B,2,h2_run_7_7108.rmf3
3732,6884,6884,4857,483.50370273913694,3.5482481777699197,351.59273187013497,30.825434724653803,-13.862943611198899,-13.862943611198899,-13.862943611198899,4.1137650497817,24.830778775071398,108.72537975996599,0.343512264179769,1,run_29,run_29//output//rmfs//2.rmf3,344.377583938962,B,2,h2_run_29_6884.rmf3
3733,8079,8079,6004,483.505576778252,1.3501661699287297,355.104212242917,40.1133626359328,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,22.1247782452873,102.670142463867,0.36444383361807897,1,run_47,run_47//output//rmfs//7.rmf3,354.97891021518205,B,2,h2_run_47_8079.rmf3
3734,9028,9028,2811,483.50640650035,1.96598864036615,371.848563538513,27.2659686308517,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,17.3577529956881,104.217324341445,0.359005710577856,1,run_50,run_50//output//rmfs//2.rmf3,359.49168997613504,B,2,h2_run_50_9028.rmf3
3735,9441,9441,6696,483.51044498120797,1.20133275859478,353.742118450167,35.6052226033011,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.928473286101596,23.7651736957703,107.048398055661,0.34887840009869203,1,run_36,run_36//output//rmfs//0.rmf3,348.95984297846604,B,2,h2_run_36_9441.rmf3
3736,8048,8048,5973,483.514351669317,1.26007346502475,359.47660539993797,38.87099506913739,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.448914066508995,17.7687606509842,103.814027675597,0.360329077359052,1,run_47,run_47//output//rmfs//7.rmf3,358.01884310050303,B,2,h2_run_47_8048.rmf3
3737,5785,5785,2778,483.516503771352,1.23133129495142,364.345044784815,30.063781482241602,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,17.675644817671603,107.07043025335501,0.348661027374823,1,run_30,run_30//output//rmfs//7.rmf3,354.051326728411,B,2,h2_run_30_5785.rmf3
3739,7478,7478,5405,483.522081028613,1.2053964367238301,351.03078366862,38.1315873179946,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.031870108051192,26.207433464616603,106.112743061529,0.35210142935216504,1,run_47,run_47//output//rmfs//7.rmf3,348.778936589742,B,2,h2_run_47_7478.rmf3
3744,8474,8474,6435,483.527788061779,3.77350841578007,342.449883824251,35.4829344072025,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,28.0579845042225,108.821453475529,0.343219086743257,1,run_29,run_29//output//rmfs//2.rmf3,340.117495813637,B,2,h2_run_29_8474.rmf3
3747,7969,7969,5894,483.54212310149,1.43189925777001,352.089277132682,34.0751785889697,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,30.476354223422998,105.881156061001,0.35290982622630396,1,run_47,run_47//output//rmfs//7.rmf3,346.00752414582496,B,2,h2_run_47_7969.rmf3
3748,9934,9934,4037,483.54311413557406,1.28945198274393,348.126843861361,34.4205170064671,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,29.5017454895506,107.69592120393801,0.346529305766707,1,run_10,run_10//output//rmfs//5.rmf3,342.24798201697496,B,2,h2_run_10_9934.rmf3
3750,8868,8868,131,483.54639157943495,1.8188100356747299,363.249559089344,31.366499123424,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.111963454718747,24.172787934044102,102.509147856352,0.36524267028780394,1,run_32,run_32//output//rmfs//2.rmf3,354.84603741484705,B,2,h2_run_32_8868.rmf3
3752,8875,8875,6836,483.54777735778197,3.1701450758944905,348.62265452774596,36.8854713849821,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,27.529961297519602,108.6906336597,0.34354851125102304,1,run_29,run_29//output//rmfs//2.rmf3,347.089440155026,B,2,h2_run_29_8875.rmf3
3753,9039,9039,3142,483.548173057248,1.2838497933639699,351.868165740737,37.1385653523639,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,25.360152846216998,104.705079725329,0.357058469941885,1,run_10,run_10//output//rmfs//5.rmf3,348.70175005286796,B,2,h2_run_10_9039.rmf3
3755,8764,8764,4047,483.555025916891,1.7887560549711101,359.098378406301,36.5178324834362,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,22.797352340619195,102.082952167072,0.366618695051874,1,run_18,run_18//output//rmfs//1.rmf3,355.816136111112,B,2,h2_run_18_8764.rmf3
3756,4834,4834,1829,483.55564274497596,1.4063298404426297,360.25197546464796,28.6525322042778,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.34007159798564,26.2334686696069,106.43673537625901,0.350838849966937,1,run_30,run_30//output//rmfs//7.rmf3,348.72200667577204,B,2,h2_run_30_4834.rmf3
3760,9103,9103,7020,483.56005570585097,1.30689546392728,348.264705238664,37.160317635014295,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,28.0210882166113,106.342559697078,0.351286505186486,1,run_47,run_47//output//rmfs//7.rmf3,345.14308750400903,B,2,h2_run_47_9103.rmf3
3761,9219,9219,3002,483.56018063230204,1.97819500059324,360.933710270484,26.8913565685578,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,23.7418533701726,107.86389388732701,0.346134849878363,1,run_50,run_50//output//rmfs//2.rmf3,348.21443100603796,B,2,h2_run_50_9219.rmf3
3762,5182,5182,2177,483.564432928578,1.77750792360022,364.209387762675,34.264722838519894,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,15.182382878310198,105.327788171522,0.354751018151156,1,run_30,run_30//output//rmfs//7.rmf3,358.662787691199,B,2,h2_run_30_5182.rmf3
3765,4801,4801,1796,483.576697923244,1.3478233110017,366.164287744984,31.5185695335482,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.125484814822631,16.7969578944357,106.654352040589,0.35009429254271396,1,run_30,run_30//output//rmfs//7.rmf3,357.44184975593697,B,2,h2_run_30_4801.rmf3
3766,9621,9621,3560,483.579573164718,3.2508361790405,349.429892537842,23.9009800878233,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.304677588405111,31.696674724970002,107.789739068453,0.346279179934767,1,run_21,run_21//output//rmfs//1.rmf3,334.992877971109,B,2,h2_run_21_9621.rmf3
3767,8636,8636,3919,483.582235667777,1.17362506764313,354.795560791764,33.2408388442928,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,23.915456618279702,106.214067151172,0.351740005087832,1,run_18,run_18//output//rmfs//1.rmf3,347.621193870103,B,2,h2_run_18_8636.rmf3
3768,7845,7845,5770,483.583585421205,1.18838259242365,348.161399385385,40.163992687071,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,27.463519911493602,106.275316282325,0.351494304559894,1,run_47,run_47//output//rmfs//7.rmf3,347.92494383128303,B,2,h2_run_47_7845.rmf3
3769,9105,9105,3208,483.59061183546095,1.2624762653278,365.179880673839,34.8285456285512,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.803137428506711,13.796098536196698,107.33651717975599,0.34778454836813105,1,run_10,run_10//output//rmfs//5.rmf3,359.682071734121,B,2,h2_run_10_9105.rmf3
3771,6552,6552,1631,483.600379628731,1.75548389768623,362.096151453123,30.434251448633102,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.33660817844150104,19.298662708962897,108.747885714785,0.342984753893159,1,run_18,run_18//output//rmfs//7.rmf3,352.697055965846,B,2,h2_run_18_6552.rmf3
3773,5201,5201,602,483.604863733787,1.26142629822637,364.62061353843103,27.666489744298502,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,22.274312783975603,105.243534287533,0.35517384318660705,1,run_18,run_18//output//rmfs//7.rmf3,351.959698747359,B,2,h2_run_18_5201.rmf3
3775,9508,9508,2925,483.610264576032,1.201381063705,354.55301734375604,36.255442443522796,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.102568562457409,19.2017698534645,107.785324300674,0.346045587535528,1,run_12,run_12//output//rmfs//1.rmf3,350.421010017387,B,2,h2_run_12_9508.rmf3
3776,9131,9131,7048,483.61050864107904,1.35680694930323,359.101114267769,38.3897902550379,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,20.8521648719996,105.14302248601601,0.355501095684265,1,run_47,run_47//output//rmfs//7.rmf3,357.258880638513,B,2,h2_run_47_9131.rmf3
3777,8323,8323,4268,483.61234503252,1.37187070272385,359.45999700563,31.5371385825068,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.18681011572136802,15.7239350294462,108.04016775694599,0.34533611066706704,1,run_7,run_7//output//rmfs//5.rmf3,350.780175457264,B,2,h2_run_7_8323.rmf3
3778,8991,8991,3094,483.61643184916903,1.64621210770466,360.65209609326,36.68015968339579,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,16.1973411470912,105.418280551429,0.354538045070739,1,run_10,run_10//output//rmfs//5.rmf3,357.38963705076304,B,2,h2_run_10_8991.rmf3
3779,7401,7401,4380,483.616831571645,1.33524810430407,360.097224708938,36.384828550134,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,15.8950818030387,105.350279789718,0.3547598415579529,1,run_30,run_30//output//rmfs//7.rmf3,356.228470529779,B,2,h2_run_30_7401.rmf3
3780,9209,9209,7170,483.62115271905,3.0749949854053598,352.778018613085,35.927388376946396,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.000285015215965,22.957209089617,106.84671949660999,0.349884612806523,1,run_29,run_29//output//rmfs//2.rmf3,350.191571141841,B,2,h2_run_29_9209.rmf3
3782,4839,4839,1834,483.6223952490099,1.2695146943859699,360.492072404588,28.255005609437102,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,20.7124954355046,107.39632339865601,0.347493425882589,1,run_30,run_30//output//rmfs//7.rmf3,348.427761874814,B,2,h2_run_30_4839.rmf3
3784,9474,9474,3577,483.634922988246,1.68016583827243,352.78981553926496,35.301500399485505,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.003351575494195,25.6182285683805,104.225676414804,0.35884807339881303,1,run_10,run_10//output//rmfs//5.rmf3,348.182650943426,B,2,h2_run_10_9474.rmf3
3785,9662,9662,3443,483.635012697939,1.93241250325692,361.38777046223504,30.902078783072902,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,24.2519084848665,105.046885406036,0.3560312236694229,1,run_50,run_50//output//rmfs//2.rmf3,352.633430914968,B,2,h2_run_50_9662.rmf3
3786,7588,7588,4567,483.635123468482,1.2956379801379398,356.441167180187,33.4755544725506,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,23.011359894138497,105.402066643046,0.35451518330441206,1,run_30,run_30//output//rmfs//7.rmf3,349.62352879927903,B,2,h2_run_30_7588.rmf3
3788,7577,7577,5504,483.639515903163,1.27349429446705,351.091959677857,39.5038953592701,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,22.4502664638549,108.625825445581,0.343405722908137,1,run_47,run_47//output//rmfs//7.rmf3,350.280518497997,B,2,h2_run_47_7577.rmf3
3789,8566,8566,3849,483.642733006488,1.27463912209415,363.768605399798,34.125432102161,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,21.407106208170898,103.133372867928,0.36280296771262294,1,run_18,run_18//output//rmfs//1.rmf3,357.579845790457,B,2,h2_run_18_8566.rmf3
3790,6551,6551,1630,483.663128912866,1.7383871921881597,360.225011586755,31.214526313131397,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,20.1724443827107,108.01894773161999,0.345498218731687,1,run_18,run_18//output//rmfs//7.rmf3,351.589094258478,B,2,h2_run_18_6551.rmf3
3791,9505,9505,5446,483.664167245003,1.74123985861873,369.234539210008,26.868762243243104,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,14.862201381835,106.260934384869,0.351532576451915,1,run_7,run_7//output//rmfs//5.rmf3,356.255710478273,B,2,h2_run_7_9505.rmf3
3793,8992,8992,3095,483.67089449683095,1.59548351865814,357.799710844353,35.54601182072629,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.949074787003372,17.7970180810881,105.39758662208,0.354608024600863,1,run_10,run_10//output//rmfs//5.rmf3,353.352375350141,B,2,h2_run_10_8992.rmf3
3794,8960,8960,3063,483.673639726055,1.40316732539239,355.603011700127,36.9158347450068,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,18.7362431699924,107.50114637378799,0.34719815918898805,1,run_10,run_10//output//rmfs//5.rmf3,352.33318293693003,B,2,h2_run_10_8960.rmf3
3795,6518,6518,3501,483.678384394844,1.3286643913621201,361.70740638925696,30.3808255473229,-13.862943611198899,-13.862943611198899,-13.862943611198899,1.3862361706283999,24.5367500100459,102.424232847396,0.36527383686507703,1,run_30,run_30//output//rmfs//7.rmf3,351.828065494346,B,2,h2_run_30_6518.rmf3
3798,9095,9095,7012,483.688506532724,1.50623489743522,359.581253271556,33.352064540939004,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,18.6998128976974,107.259008676098,0.348113250696478,1,run_47,run_47//output//rmfs//7.rmf3,352.850721876334,B,2,h2_run_47_9095.rmf3
3800,9977,9977,6950,483.70705726648,1.6770654382476597,361.271636712843,37.887373139805604,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,14.388162816154999,105.704406306066,0.3535091684810329,1,run_30,run_30//output//rmfs//7.rmf3,359.24724445730004,B,2,h2_run_30_9977.rmf3
3802,6607,6607,3590,483.711808304204,1.2519376453160902,359.57464868359597,30.6286986014924,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,26.005906705044104,106.608962168033,0.35026670628310597,1,run_30,run_30//output//rmfs//7.rmf3,349.866454096808,B,2,h2_run_30_6607.rmf3
3803,9837,9837,3940,483.712392693471,1.2762182293736397,346.701951649777,38.278356624604605,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,27.9108292609045,106.16693453419,0.351958000902077,1,run_10,run_10//output//rmfs//5.rmf3,344.667695670158,B,2,h2_run_10_9837.rmf3
3806,8590,8590,4535,483.71555770704805,1.7529525576319098,360.866504632506,32.171981305938104,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.212429531963344,20.8774753001377,107.126209126463,0.34843353793406395,1,run_7,run_7//output//rmfs//5.rmf3,353.202607662479,B,2,h2_run_7_8590.rmf3
3811,8976,8976,6893,483.724454900203,1.2269911015986101,353.653661777855,33.0299646470509,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,30.378657486212102,104.859850108838,0.356587251534872,1,run_47,run_47//output//rmfs//7.rmf3,346.321786692908,B,2,h2_run_47_8976.rmf3
3812,9892,9892,3669,483.730363457294,1.88844545509763,359.000668189674,30.951383361343602,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,22.0032421782344,106.801463420795,0.34975881796593,1,run_50,run_50//output//rmfs//2.rmf3,350.251666172518,B,2,h2_run_50_9892.rmf3
3814,7586,7586,5513,483.732972640194,1.33873981201231,356.33981494819295,36.8310973281954,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,16.826002307976196,107.10595849445801,0.34865590974842303,1,run_47,run_47//output//rmfs//7.rmf3,352.920821254804,B,2,h2_run_47_7586.rmf3
3815,7695,7695,5656,483.74383050093695,2.75823521590784,347.65725298986297,33.7909253769339,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.015331835474004001,25.5279624089666,107.61949617414801,0.34724343075205105,1,run_29,run_29//output//rmfs//2.rmf3,342.617582749109,B,2,h2_run_29_7695.rmf3
3817,8750,8750,6669,483.75307117193705,1.5039066096010199,355.31349694675794,39.091337267590106,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,21.9642509635312,105.68880142419201,0.353599040695747,1,run_47,run_47//output//rmfs//7.rmf3,354.31990999035304,B,2,h2_run_47_8750.rmf3
3818,6518,6518,1599,483.7549688761401,1.6623921850159902,365.27923527458603,28.128840188595902,-13.862943611198899,-13.862943611198899,-13.862943611198899,2.89239171095676,18.7488327406705,105.966187883526,0.35264273029687604,1,run_18,run_18//output//rmfs//7.rmf3,353.48163681460096,B,2,h2_run_18_6518.rmf3
3820,9477,9477,7438,483.76156919071997,3.6933401700892206,343.350839204859,33.9388498143621,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,27.936861033395502,108.438955724386,0.3444757188905349,1,run_29,run_29//output//rmfs//2.rmf3,339.394198355714,B,2,h2_run_29_9477.rmf3
3821,7972,7972,5897,483.76247764767896,1.15834791270696,357.666708689962,36.236345658793,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.510442654457118,15.996667402045,107.01808059989901,0.34892822108897203,1,run_47,run_47//output//rmfs//7.rmf3,353.472571427865,B,2,h2_run_47_7972.rmf3
3822,7979,7979,5904,483.76378958220994,1.22511441923929,358.023438280804,36.5595717869945,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,19.5977512510447,105.97200309621799,0.352570124032783,1,run_47,run_47//output//rmfs//7.rmf3,354.219293653441,B,2,h2_run_47_7979.rmf3
3823,7628,7628,5555,483.76574853745797,1.63266382279082,351.759708347909,39.5337832679591,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,21.7863845372883,106.535890345198,0.35060120780728804,1,run_47,run_47//output//rmfs//7.rmf3,351.33732460506303,B,2,h2_run_47_7628.rmf3
3827,9551,9551,7462,483.77154930730796,1.43606601303361,357.165982268049,38.2743483824202,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,18.8313939600922,105.971191098568,0.352621329761322,1,run_47,run_47//output//rmfs//7.rmf3,355.287565829906,B,2,h2_run_47_9551.rmf3
3828,9297,9297,3400,483.771932475413,1.28217791699927,357.358339975635,35.789064642905394,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,25.0971691220178,102.074674211929,0.36661270001715796,1,run_10,run_10//output//rmfs//5.rmf3,352.84075170194296,B,2,h2_run_10_9297.rmf3
3829,7714,7714,5641,483.77195626680606,1.35264826670437,360.131227184425,30.3152149333942,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.44964352606490704,19.5033443899007,107.732906719487,0.346452394917579,1,run_47,run_47//output//rmfs//7.rmf3,350.210259550927,B,2,h2_run_47_7714.rmf3
3830,9154,9154,2937,483.773831626038,1.71852798179456,355.98659294803804,31.8501223970325,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,22.362886856996397,107.55177654219999,0.347213635703608,1,run_50,run_50//output//rmfs//2.rmf3,347.966412493269,B,2,h2_run_50_9154.rmf3
3831,8954,8954,2739,483.774455165293,1.78705815494962,363.764179426441,31.2842181474936,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,22.9655972694984,101.081848043501,0.37042356835079104,1,run_50,run_50//output//rmfs//2.rmf3,355.246624895287,B,2,h2_run_50_8954.rmf3
3832,7398,7398,3349,483.77548549086197,1.4148603540830702,361.00404061454805,29.0756339514862,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,21.9492527428941,106.575423241651,0.35044258070689,1,run_7,run_7//output//rmfs//5.rmf3,349.90570408652,B,2,h2_run_7_7398.rmf3
3834,9576,9576,2993,483.77687977598,1.5415118564556798,350.889038796539,33.595662691771395,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.757894859301261,26.5705764415174,106.63517952272801,0.350113884591275,1,run_12,run_12//output//rmfs//1.rmf3,344.43738251117003,B,2,h2_run_12_9576.rmf3
3836,7544,7544,4523,483.78638507928497,1.41290073174685,365.73130131270403,31.9292779080829,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,16.0214573603969,106.750076456734,0.34982250822329203,1,run_30,run_30//output//rmfs//7.rmf3,357.484649118937,B,2,h2_run_30_7544.rmf3
3837,6549,6549,1628,483.787825365142,1.29991444448437,362.885802034641,30.0492507670992,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.276932846511901,16.712237614095,107.663346804966,0.34673328851628105,1,run_18,run_18//output//rmfs//7.rmf3,352.64613641262804,B,2,h2_run_18_6549.rmf3
3839,9760,9760,3541,483.789675902153,1.90447466749692,355.490357510149,28.4254805803165,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,27.3774206214181,108.071870344104,0.345351996986092,1,run_50,run_50//output//rmfs//2.rmf3,344.231481924365,B,2,h2_run_50_9760.rmf3
3841,8160,8160,6085,483.793781473684,1.27024868316082,362.41998349647497,35.453837124424,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.001054813987274,19.591204724833,103.776040200504,0.36046050881106706,1,run_47,run_47//output//rmfs//7.rmf3,357.55523847046305,B,2,h2_run_47_8160.rmf3
3842,7596,7596,5523,483.794545787229,1.2673358394425,350.139874590268,38.671512234120705,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.5837430676267711,23.290747225738397,106.210886637899,0.351778492918584,1,run_47,run_47//output//rmfs//7.rmf3,348.48989183023497,B,2,h2_run_47_7596.rmf3
3847,8798,8798,2901,483.806893086943,1.34482913977034,363.91549971138494,34.210188888085696,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.62331832209126,19.0386710491172,104.321061933847,0.35849020762390704,1,run_10,run_10//output//rmfs//5.rmf3,357.881686905645,B,2,h2_run_10_8798.rmf3
3848,8037,8037,5016,483.80712926259696,1.26832733150699,348.77444001902603,31.7492785872122,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.024366253274232,32.2868311370845,108.350933838991,0.344326619673391,1,run_30,run_30//output//rmfs//7.rmf3,340.203215104148,B,2,h2_run_30_8037.rmf3
3849,6660,6660,3643,483.808224301718,1.73565222109842,362.838573234877,38.0065397924869,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.028461674130669,17.517448101106602,104.495090979271,0.35784085742438204,1,run_30,run_30//output//rmfs//7.rmf3,360.991934414866,B,2,h2_run_30_6660.rmf3
3851,8839,8839,2942,483.815051586639,1.40865490141588,349.21081666609,36.6271847220326,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,30.0891467965033,105.58119148886601,0.354021779496654,1,run_10,run_10//output//rmfs//5.rmf3,345.657825455942,B,2,h2_run_10_8839.rmf3
3852,6771,6771,2650,483.81521355201795,1.12979947839277,359.34220310994596,33.19138550197611,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.048439262903247,20.1092862658863,108.083921745839,0.34519700243006496,1,run_18,run_18//output//rmfs//1.rmf3,352.074557256718,B,2,h2_run_18_6771.rmf3
3853,9193,9193,2976,483.816061736679,1.8029059509510201,361.437997306579,27.285352477115396,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.005132650017080999,22.7197923238443,106.845117561795,0.349680118559564,1,run_50,run_50//output//rmfs//2.rmf3,348.937424901049,B,2,h2_run_50_9193.rmf3
3854,9146,9146,2929,483.81612903746696,1.87455101578989,355.58523550197305,31.1872276000738,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,29.175840340879898,104.016470495324,0.35970140524928296,1,run_50,run_50//output//rmfs//2.rmf3,347.05818328424,B,2,h2_run_50_9146.rmf3
3855,8876,8876,135,483.81718952198304,1.5914643326446203,367.750642962457,31.9232450890182,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,21.492617418874804,102.08685224277399,0.36676455407726793,1,run_32,run_32//output//rmfs//2.rmf3,359.676521550523,B,2,h2_run_32_8876.rmf3
3856,7811,7811,5736,483.819551095066,1.30989790048316,354.561121371762,39.1904420324716,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.21643680244796898,15.330729417951801,107.504176432463,0.34721857747142404,1,run_47,run_47//output//rmfs//7.rmf3,353.47263047112,B,2,h2_run_47_7811.rmf3
